Parcela	Transecte	Ronda	Nom_definitiu	Codi_planta	Frequencia
15	1	3	Chrysotoxum_cautum	TVUF	1
15	1	3	Oxythyrea_funesta	ECH	1
15	2	3	Apis	ROF	5
15	3	3	Apis	TVUF	1
15	4	3	Adela_aldrovandella	TVUH	1
15	4	3	Adela_aldrovandella	TVUH	1
16	4	1	Apis	ROF	1
16	4	1	Apis	TVUH	1
16	4	1	Apis	TVUH	1
16	4	1	Chrysotoxum_cautum	EFL	1
16	4	1	Andrena_djelfensis	TVUH	1
16	4	1	Polistes_gallicus	EFL	1
16	3	1	Andrena_nigroaenea	ROF	1
16	3	1	Apis	ROF	1
16	3	1	Apis	ROF	1
16	3	1	Apis	ROF	1
16	3	1	Apis	ROF	1
16	3	1	Apis	ROF	1
16	2	1	Apis	TVUH	1
16	2	1	Apis	TVUH	1
16	2	1	Apis	TVUF	1
16	2	1	Apis	TVUH	1
16	1	1	Apis	ROF	1
16	1	1	Lasioglossum_interruptum	ROF	1
16	1	1	Apis	ROF	1
16	1	1	Apis	ROF	1
16	1	1	Andrena_vulpecula	HOE	1
16	4	2	Apis	ROF	1
16	4	2	Apis	TVUH	1
16	4	2	Apis	TVUF	1
16	4	2	Apis	TVUF	1
16	4	2	Chrysura_dichroa	UMBE	1
16	4	2	Sarcophagidae_4	TVUF	1
16	3	2	Apis	ROF	1
16	3	2	Apis	ROF	1
16	3	2	Apis	ROF	1
16	3	2	Apis	ROF	1
16	3	2	Apis	TVUH	1
16	2	2	Apis	TVUH	1
16	2	2	Andrena_nigroaenea	TVUF	1
16	2	2	Apis	TVUH	1
16	2	2	Lasioglossum_interruptum	TVUF	1
16	2	2	Pseudophilotes_panoptes	TVUF	1
16	2	2	Ichneumonidae_6	TVUH	1
16	2	2	Apis	TVUH	1
16	2	2	Apis	TVUH	1
16	2	2	Apis	TVUF	1
16	1	2	Apis	ROF	1
16	1	2	Apis	ROF	1
16	1	2	Pseudophilotes_panoptes	TVUH	1
16	1	2	Lasioglossum_interruptum	OLA	1
16	4	3	Mosca_3	TVUH	1
16	4	3	Apis	TVUH	1
16	4	3	Apis	TVUH	1
16	3	3	Oxythyrea_funesta	ROF	1
16	2	3	Apis	TVUH	1
16	2	3	Apis	TVUH	1
16	2	3	Apis	TVUH	1
16	2	3	Apis	TVUH	1
16	2	3	Sarcophagidae_4	TVUF	1
16	2	3	Apis	TVUF	1
16	2	3	Apis	TVUH	1
16	2	3	Apis	TVUF	1
16	2	3	Apis	TVUF	1
16	1	3	Apis	ROF	1
16	1	3	Apis	ROF	1
16	1	3	Apis	ROF	1
16	1	3	Apis	TVUH	1
16	1	3	Apis	TVUH	1
16	1	3	Apis	TVUF	1
16	1	3	Apis	TVUF	1
17	1	1	Apis	ROF	1
17	1	1	Apis	ROF	1
17	1	1	Apis	ROF	1
17	2	1	Apis	ROF	1
17	2	1	Mosca_mitjana-gran_1	TVUH	1
17	2	1	Adela_aldrovandella	ROF	1
17	2	1	Apis	ROF	1
17	2	1	Apis	ROF	1
17	2	1	Apis	ROF	1
17	2	1	Apis	ROF	1
17	2	1	Apis	ROF	1
17	2	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Bombus_pascuorum	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Anaspis	EFL	1
17	3	1	Andrena_djelfensis	EFL	1
17	3	1	Malthinus	EFL	1
17	3	1	Escarabat_2	EFL	1
17	3	1	Heteropter_marró_sense_punts	EFL	1
17	3	1	Smaragdina_diversipes	CSP	1
17	3	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	3	1	Apis	ROF	1
17	1	2	Apis	ROF	1
17	1	2	Apis	ROF	1
17	1	2	Apis	ROF	1
17	1	2	Apis	ROF	1
17	1	2	Apis	ROF	1
17	1	2	Apis	ROF	1
17	1	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Andrena_angustior_impressa	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Rodanthidium_sticticum	HOE	1
17	2	2	Dasytes_nigroaeneus	HOE	1
17	2	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	2	2	Apis	ROF	1
17	3	2	Apis	ROF	1
17	3	2	Apis	ROF	1
17	3	2	Apis	ROF	1
17	3	2	Apis	ROF	1
17	4	2	Osmia_rufohirta	TVUF	1
17	4	2	Syritta_pipiens	EFL	1
17	4	2	Apis	ROF	1
17	4	2	Apis	ROF	1
17	4	2	Apis	ROF	1
17	4	2	Apis	ROF	1
17	4	2	Apis	ROF	1
17	1	3	Apis	ROF	1
17	1	3	Apis	ROF	1
17	1	3	Apis	ROF	1
17	1	3	Apis	ROF	1
17	1	3	Apis	ROF	1
17	1	3	Apis	ROF	1
17	1	3	Chamaesyrphus	ROF	1
17	2	3	Apis	ROF	1
17	2	3	Malthinus	ROF	1
17	3	3	Apis	ROF	1
17	3	3	Adela_aldrovandella	ROF	1
17	3	3	Apis	ROF	1
17	3	3	Apis	ROF	1
17	3	3	Apis	ROF	1
17	3	3	Chamaesyrphus	TVUH	1
17	3	3	Apis	ROF	1
17	4	3	Malthinus	EFL	1
17	4	3	Apis	ROF	1
17	4	3	Apis	ROF	1
17	4	3	Apis	ROF	1
18	1	1	Andrena_angustior_impressa	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Lasioglossum_transitorium_planulum	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Apis	ROF	1
18	1	1	Apis	ROF	1
18	2	1	Lasioglossum_transitorium_planulum	FLA	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	2	1	Apis	ROF	1
18	3	1	Hylaeus_garrulus	TVUF	1
18	3	1	Hylaeus_hyalinatus	TVUF	1
18	3	1	Lasioglossum_transitorium_planulum	ROF	1
18	3	1	Halictus_smaragdalus	ROF	1
18	3	1	Apis	ROF	1
18	3	1	Apis	ROF	1
18	3	1	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	1	2	Apis	ROF	1
18	2	2	Andrena_nigroaenea	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Apis	ROF	1
18	2	2	Andrena_angustior_impressa	ROF	1
18	3	2	Hylaeus_hyalinatus	TVUF	1
18	3	2	Apis	ROF	1
18	3	2	Apis	ROF	1
18	3	2	Apis	ROF	1
18	3	2	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Hylaeus_hyalinatus	TVUF	1
18	1	3	Euodynerus_bidentoides	TVUF	1
18	1	3	Hylaeus_sp_1	TVUF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Apis	ROF	1
18	1	3	Adela_aldrovandella	ROF	1
18	2	3	Apis	ROF	1
18	2	3	Apis	ROF	1
18	2	3	Apis	ROF	1
18	2	3	Apis	ROF	1
18	2	3	Apis	ROF	1
18	3	3	Hylaeus_hyalinatus	TVUF	1
18	3	3	Gasteruption_1	TVUF	1
18	3	3	Braconidae	TVUF	1
19	1	1	Apis	ROF	2
19	1	1	Apis	ROF	2
19	1	1	Apis	ROF	2
19	1	1	Apis	ROF	8
19	1	1	Apis	ROF	2
19	1	1	Apis	ROF	2
19	1	1	Apis	ROF	2
19	1	1	Apis	ROF	1
19	1	1	Mosca_mitjana_1	TVUF	1
19	2	1	Apis	ROF	1
19	2	1	Apis	TVUF	1
19	2	1	Lasioglossum_subhirtum	TVUF	1
19	2	1	Apis	TVUF	1
19	2	1	Pseudophilotes_panoptes	TVUF	1
19	2	1	Apis	TVUF	1
19	2	1	Apis	TVUF	1
19	2	1	Apis	TVUH	2
19	2	1	Andrena_djelfensis	EFL	1
19	2	1	Sarcophagidae_4	EFL	1
19	2	1	Anthrenus_2	EFL	1
19	3	1	Sarcophagidae_4	ROF	1
19	3	1	Chrysotoxum_cautum	EFL	1
19	3	1	Andrena_limata	EFL	1
19	3	1	Apis	ROF	4
19	3	1	Lasioglossum_transitorium_planulum	ROF	1
19	3	1	Mosca_14	ROF	1
19	3	1	Chrysotoxum_cautum	ROF	1
19	3	1	Lasioglossum_subhirtum	ROF	1
19	3	1	Apis	ROF	3
19	4	1	Andrena_djelfensis	HOE	1
19	4	1	Apis	ROF	1
19	4	1	Pseudophilotes_panoptes	TVUF	1
19	4	1	Apis	ROF	3
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	1	2	Lasioglossum_subhirtum	ROF	1
19	1	2	Pseudophilotes_panoptes	TVUF	1
19	1	2	Apis	ROF	1
19	1	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Apis	ROF	1
19	2	2	Lasioglossum_bimaculatum	TVUF	1
19	2	2	Apis	TVUF	1
19	2	2	Apis	TVUF	1
19	2	2	Lasioglossum_subhirtum	TVUF	1
19	2	2	Apis	TVUF	1
19	2	2	Apis	TVUF	1
19	2	2	Anthrenus_1	EFL	1
19	2	2	Apis	TVUF	1
19	2	2	Dipter_gran_1	EFL	1
19	2	2	Mosca_9	ECH	1
19	2	2	Apis	TVUF	1
19	2	2	Apis	TVUF	1
19	2	2	Apis	ROF	1
19	2	2	Halictus_quadricinctus	TVUF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Mosca_prima_1	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	3	2	Apis	ROF	1
19	4	2	Apis	ROF	1
19	4	2	Apis	ROF	1
19	4	2	Adela_aldrovandella	TVUF	1
19	4	2	Apis	ROF	1
19	4	2	Apis	ROF	1
19	1	3	Apis	ROF	1
19	1	3	Apis	ROF	1
19	1	3	Apis	ROF	1
19	1	3	Apis	ROF	4
19	1	3	Andrena_nigroaenea	TVUF	1
19	1	3	Apis	ROF	8
19	1	3	Apis	ROF	3
19	1	3	Apis	ROF	3
19	1	3	Apis	ROF	2
19	1	3	Apis	ROF	1
19	1	3	Mordellistena_1	EFL	1
19	1	3	Pseudophilotes_panoptes	TVUF	1
19	2	3	Mosca_9	ROF	1
19	2	3	Apis	ROF	3
19	2	3	Apis	ROF	2
19	2	3	Empididae_2	ROF	1
19	2	3	Eumenes_coarctatus	TVUF	1
19	2	3	Anthrenus_1	EFL	1
19	2	3	Chamaesyrphus	EFL	1
19	2	3	Apis	TVUF	2
19	2	3	Apis	TVUH	1
19	2	3	Apis	TVUF	1
19	3	3	Apis	ROF	1
19	3	3	Apis	ROF	1
19	3	3	Mosca_taques_ales_1	EFL	1
19	3	3	Apis	ROF	6
19	3	3	Mosca_9	ROF	1
19	3	3	Apis	ROF	6
19	3	3	Lasioglossum_subhirtum	ROF	1
19	3	3	Apis	ROF	3
19	4	3	Apis	ROF	1
19	4	3	Andrena_nigroaenea	TVUF	1
19	4	3	Apis	ROF	2
20	1	1	Apis	ROF	38
20	1	1	Tachinidae_2	ROF	1
20	1	1	Anthophora_dispar	CSP	1
20	1	1	Oxythyrea_funesta	ROF	1
20	2	1	Pompilidae	ROF	1
20	2	1	Clanoptilus_abdominalis	ROF	1
20	2	1	Adela_aldrovandella	TVUF	1
20	3	1	Osmia_rufohirta	HOE	1
20	3	1	Apis	TVUF	2
20	3	1	Cryptocephalus_ramburi	AMO	1
20	3	1	Microhoria_plumbea	HOE	1
20	3	1	Ichneumonidae_6	ROF	1
20	3	1	Microlepidoptera	ROF	1
20	4	1	Lobonyx_aeneus	ROF	3
20	4	1	Lasioglossum_transitorium_planulum	ROF	1
20	4	1	Mosca_9	ROF	1
20	4	1	Bombus_terrestris	ROF	1
20	1	2	Apis	ROF	15
20	1	2	Mosca_15	ROF	1
20	1	2	Adela_aldrovandella	ROF	1
20	1	2	Lobonyx_aeneus	ROF	1
20	1	2	Mosca_14	ROF	1
20	1	2	Oxythyrea_funesta	AMO	1
20	2	2	Apis	ROF	8
20	2	2	Hylaeus_hyalinatus	TVUH	1
20	3	2	Apis	ROF	7
20	3	2	Adela_aldrovandella	ROF	1
20	4	2	Apis	ROF	22
20	4	2	Mosca_19	ROF	1
20	4	2	Oxythyrea_funesta	AMO	1
20	4	2	Ceratina_cyanea	AMO	1
20	4	2	Symphyta	ROF	1
20	4	2	Rodanthidium_sticticum	OLA	1
20	1	3	Apis	ROF	14
20	1	3	Adela_aldrovandella	ROF	1
20	1	3	Mosca_15	ROF	1
20	1	3	Mosca_14	ROF	1
20	2	3	Apis	ROF	6
20	2	3	Mosca_15	ROF	1
20	2	3	Lasioglossum_transitorium_planulum	HOE	1
20	2	3	Mosca_15	ROF	1
20	2	3	Diodontus	TVUH	1
20	3	3	Apis	ROF	3
20	4	3	Apis	ROF	20
21	3	1	Oedemera_flavipes	ROF	1
21	3	1	Apis	ROF	1
21	3	1	Apis	ROF	1
21	3	1	Sarcophagidae_4	ROF	1
21	3	1	Empididae	TVUF	1
21	3	1	Microhoria_plumbea	HOE	1
21	4	1	Lobonyx_aeneus	ROF	1
21	4	1	Anthophora_acervorum	FLA	1
21	4	1	Lobonyx_aeneus	ROF	1
21	4	1	Apis	ROF	1
21	4	1	Apis	ROF	1
21	4	1	Dipter_molt_llarg,_mes_que_apis,_ales_fosques,_grisos	ROF	1
21	4	1	Chamaesyrphus	FLA	1
21	4	1	Lobonyx_aeneus	ROF	1
21	4	1	Hylaeus_hyalinatus	HOE	1
21	4	1	Chamaesyrphus	HOE	1
21	4	1	Lobonyx_aeneus	ROF	1
21	4	1	Lobonyx_aeneus	ROF	1
21	4	1	Apis	ROF	1
21	4	1	Escarabat_rodonet_com_una_marieta_però_blau	HOE	1
21	4	1	Apis	ROF	1
21	4	1	Apis	ROF	1
21	4	1	Adela_aldrovandella	TVUH	1
21	4	1	Halictus_smaragdalus	HOE	1
21	2	1	Adela_aldrovandella	TVUF	1
21	3	2	Oedemera_flavipes	POT	1
21	3	2	Chamaesyrphus	HOE	1
21	3	2	Apis	TVUF	1
21	3	2	Apis	TVUF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Lobonyx_aeneus	ROF	1
21	4	2	Lobonyx_aeneus	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Andrena_angustior_impressa	ROF	1
21	4	2	Apis	ROF	1
21	4	2	Lasioglossum_transitorium_planulum	ROF	1
21	4	2	Andrena_djelfensis	TVUH	1
21	2	2	Oedemera_flavipes	BLA	1
21	2	2	Oedemera_flavipes	BLA	1
21	3	3	Pseudophilotes_panoptes	TVUH	1
21	3	3	Sarcophagidae_4	TVUF	1
21	3	3	Adela_aldrovandella	TVUF	1
21	3	3	Apis	ROF	1
21	3	3	Bombylius_cruciatus	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Lobonyx_aeneus	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Apis	ROF	1
21	4	3	Adela_aldrovandella	ROF	1
21	4	3	Lasioglossum_bimaculatum	ROF	1
21	4	3	Bombylius_discolor	ROF	1
21	4	3	Adela_aldrovandella	ROF	1
21	2	3	Chalcididae_5	TVUF	1
21	2	3	Adela_aldrovandella	TVUF	1
21	1	3	Apis	ROF	1
22	1	1	Apis	ROF	1
22	1	1	Apis	ROF	1
22	1	1	Lasioglossum_bimaculatum	ROF	1
22	1	1	Apis	ROF	1
22	1	1	Apis	ROF	2
22	2	1	Apis	ROF	1
22	2	1	Empididae_2	ROF	1
22	2	1	Lasioglossum_griseolum	OLA	1
22	2	1	Apis	ROF	1
22	3	1	Adela_aldrovandella	TVUH	1
22	4	1	Oxythyrea_funesta	ROF	1
22	4	1	Escarabat_petit_1	FLA	1
22	FT	1	Adela_aldrovandella	TVUF	1
22	FT	1	Adela_aldrovandella	TVUH	1
22	FT	1	Adela_aldrovandella	TVUH	1
22	FT	1	Adela_aldrovandella	TVUF	1
22	FT	1	Adela_aldrovandella	TVUF	1
22	FT	1	Adela_aldrovandella	TVUF	1
22	FT	1	Adela_aldrovandella	TVUH	1
22	FT	1	Apis	TVUF	2
22	FT	1	Apis	TVUH	1
22	1	2	Apis	TVUF	1
22	1	2	Eumenes_coarctatus	TVUF	1
22	1	2	Lasioglossum_bimaculatum	TVUF	1
22	1	2	Apis	ROF	2
22	1	2	Apis	ROF	1
22	1	2	Rodanthidium_sticticum	OLA	1
22	1	2	Apis	ROF	1
22	3	2	Oxythyrea_funesta	ROF	1
22	3	2	Apis	ROF	1
22	4	2	Empididae_2	ROF	1
22	4	2	Nomada_succinta	TVUF	1
22	4	2	Apis	ROF	1
22	1	3	Apis	TVUH	1
22	1	3	Pseudophilotes_panoptes	TVUH	1
22	1	3	Andrena_lepida	TVUF	1
22	1	3	Apis	ROF	1
22	1	3	Apis	ROF	1
22	1	3	Apis	ROF	1
22	3	3	Apis	ROF	1
22	3	3	Apis	ROF	1
22	4	3	Apis	ROF	1
22	4	3	Apis	ROF	1
22	FT	3	Adela_aldrovandella	TVUH	1
23	3	1	Apis	TVUF	1
23	3	1	Apis	ROF	3
23	2	1	Apis	ROF	28
23	2	1	Chrysotoxum_cautum	ROF	1
23	2	1	Apis	ROF	1
23	2	1	Oxythyrea_funesta	ROF	1
23	2	1	Adela_aldrovandella	ROF	1
23	2	1	Apis	ROF	3
23	2	1	Apis	ROF	1
23	1	1	Bombus_terrestris	ROF	1
23	1	1	Apis	ROF	13
23	1	1	Pseudophilotes_panoptes	TVUF	1
23	1	1	Apis	ROF	1
23	1	2	Empididae	TVUF	1
23	1	2	Apis	ROF	8
23	1	2	Apis	ROF	1
23	1	2	Apis	ROF	1
23	2	2	Apis	ROF	17
23	3	2	Apis	ROF	2
23	3	2	Empididae	TVUF	1
23	1	3	Apis	ROF	5
23	1	3	Oxythyrea_funesta	ROF	1
23	1	3	Apis	ROF	1
23	2	3	Apis	ROF	8
23	3	3	Lasioglossum_transitorium_planulum	TVUF	1
24	1	1	Lasioglossum_transitorium_planulum	ROF	1
24	1	1	Apis	ROF	12
24	1	1	Adela_aldrovandella	ROF	1
24	2	1	Apis	ROF	19
24	2	1	Mecoptera	ROF	1
24	2	1	Lasioglossum_bimaculatum	HOE	1
24	2	1	Andrena_nigroaenea	ROF	1
24	3	1	Apis	ROF	9
24	3	1	Scatophagidae??	ECH	1
24	3	1	Andrena_lepida	EFL	1
24	4	1	Andrena_nana	BLA	1
24	4	1	Empididae	TVUH	1
24	4	1	Adela_aldrovandella	TVUH	1
24	4	1	Apis	ROF	22
24	1	2	Apis	ROF	8
24	2	2	Apis	ROF	20
24	2	2	Adela_aldrovandella	ROF	3
24	2	2	Andrena_nigroaenea	ROF	1
24	2	2	Osmia_gallarum	ROF	1
24	2	2	Empididae	HOE	1
24	3	2	Apis	ROF	7
24	3	2	Empididae	EFL	1
24	3	2	Apis	ROF	1
24	3	2	Adela_aldrovandella	BLA	1
24	3	2	Anthaxia	BLA	1
24	4	2	Empididae	TVUH	1
24	4	2	Adela_aldrovandella	TVUH	1
24	4	2	Apis	ROF	18
24	4	2	Calliphoridae_3	ROF	1
24	4	2	Apis	TVUF	1
24	1	3	Apis	ROF	11
24	1	3	Calliphoridae_3	ROF	1
24	1	3	Lasioglossum_transitorium_planulum	ROF	1
24	2	3	Syrphidae_1	ECH	1
24	2	3	Apis	ROF	21
24	2	3	Andrena_nigroaenea	ROF	1
24	2	3	Adela_aldrovandella	ROF	1
24	2	3	Anthaxia	HOE	1
24	3	3	Andrena_angustior_impressa	ROF	1
24	3	3	Apis	ROF	10
24	3	3	Mosca_15	ROF	1
24	3	3	Andrena_djelfensis	EFL	3
24	3	3	Mosca_15	ECH	3
24	3	3	Lasioglossum_transitorium_planulum	ROF	1
24	3	3	Sarcophagidae_1	EFL	1
24	3	3	Andrena_djelfensis	BLA	1
24	4	3	Apis	ROF	26
24	4	3	Mosca_15	ECH	1
24	4	3	Lasioglossum_transitorium_planulum	TVUF	1
24	4	3	Adela_aldrovandella	ROF	1
24	4	3	Sarcophagidae_1	ROF	1
25	1	1	Apis	ROF	1
25	1	1	Apis	ROF	1
25	1	1	Apis	ROF	1
25	1	1	Apis	ROF	1
25	1	1	Apis	ROF	1
25	1	1	Apis	ROF	1
25	2	1	Apis	ROF	1
25	2	1	Apis	ROF	1
25	2	1	Apis	ROF	1
25	3	1	Apis	ROF	1
25	3	1	Apis	ROF	1
25	3	1	Apis	ROF	1
25	3	1	Apis	ROF	1
25	3	1	Apis	ROF	1
25	3	1	Apis	ROF	1
25	4	1	Apis	ROF	1
25	4	1	Apis	ROF	1
25	4	1	Oxythyrea_funesta	ROF	1
25	4	1	Apis	ROF	1
25	1	2	Apis	ROF	1
25	1	2	Apis	ROF	1
25	1	2	Apis	ROF	1
25	1	2	Apis	ROF	1
25	1	2	Apis	ROF	1
25	1	2	Apis	ROF	1
25	2	2	Apis	ROF	1
25	2	2	Apis	ROF	1
25	2	2	Anthophora_dispar	ROF	1
25	2	2	Apis	ROF	1
25	2	2	Apis	ROF	1
25	3	2	Apis	ROF	1
25	3	2	Apis	TVUF	1
25	3	2	Apis	ROF	1
25	3	2	Apis	ROF	1
25	3	2	Pieris_rapae	ROF	1
25	4	2	Apis	ROF	1
25	4	2	Bombus_terrestris	ROF	1
25	4	2	Apis	ROF	1
25	4	2	Apis	ROF	1
25	4	2	Apis	ROF	1
25	4	2	Apis	ROF	1
25	4	2	Anthrenus_2	EFL	1
25	1	3	Apis	ROF	1
25	1	3	Apis	ROF	1
25	1	3	Apis	ROF	1
25	1	3	Apis	HOE	1
25	2	3	Apis	ROF	1
25	2	3	Apis	ROF	1
25	2	3	Apis	ROF	1
25	2	3	Apis	ROF	1
25	2	3	Apis	ROF	1
25	2	3	Apis	ROF	1
25	2	3	Apis	ROF	1
25	3	3	Apis	ROF	1
25	3	3	Apis	TVUF	1
25	3	3	Apis	ROF	1
25	3	3	Apis	ROF	1
25	3	3	Apis	ROF	1
25	4	3	Apis	ROF	1
25	4	3	Apis	ROF	1
25	4	3	Apis	ROF	1
25	4	3	Apis	ROF	1
25	4	3	Callophrys_rubi	ROF	1
25	4	3	Apis	ROF	1
25	4	3	Apis	ROF	1
25	4	3	Apis	ROF	1
26	4	1	Apis	ROF	1
26	4	1	Andrena_djelfensis	ROF	1
26	4	1	Bibio_sp	ROF	1
26	1	2	Anthaxia	TVUH	1
26	4	2	Bibio_sp	ROF	2
26	4	2	Apis	ROF	1
26	1	3	Lasioglossum_griseolum	TVUF	1
26	1	3	Apis	TVUF	1
26	3	3	Andrena_nigroaenea	TVUH	1
26	3	3	Oxythyrea_funesta	TVUH	1
27	2	1	Apis	ROF	1
27	2	1	Apis	ROF	2
27	2	1	Apis	ROF	1
27	2	1	Sarcophagidae_2	TVUH	1
27	3	1	Empididae	TVUH	1
27	4	1	Megachile_pyrenaica	LIN	1
27	4	1	Apis	ROF	1
27	2	2	Bibio_sp	ROF	1
27	2	2	Apis	ROF	2
27	2	2	Apis	ROF	1
27	3	2	Apis	ROF	2
27	3	2	Apis	ROF	1
27	4	2	Apis	TVUH	1
27	4	2	Megachile_pyrenaica	LIN	1
27	2	3	Apis	TVUF	1
28	4	1	Lasioglossum_transitorium_planulum	ROF	1
28	4	1	Mosca_petita_3	ROF	1
28	3	1	Empididae	TVUF	1
28	2	1	Apis	TVUF	1
28	1	1	Apis	TVUF	1
28	3	2	Chalcididae_6	EFL	1
28	3	2	Dipter_2	EFL	1
28	1	2	Apis	TVUH	1
28	1	2	Meligethes_aeneus	TVUF	1
28	1	2	Apis	TVUF	1
28	1	2	Lasioglossum_transitorium_planulum	TVUF	1
28	1	2	Apis	TVUF	1
28	4	3	Apis	ROF	1
28	3	3	Dasytes_nigroaeneus	TVUH	1
29	1	1	Apis	TVUF	2
29	1	1	Dasytes_nigroaeneus	EFL	1
29	1	1	Syrphidae_2	EFL	1
29	1	1	Butterfly	TVUH	1
29	2	1	Apis	TVUF	1
29	3	1	Apis	TVUF	1
29	3	1	Empididae	TVUH	1
29	4	1	Pseudophilotes_panoptes	TVUH	1
29	4	1	Apis	TVUH	1
29	4	1	Pseudophilotes_panoptes	TVUH	1
29	4	1	Apis	TVUH	3
29	1	2	Mosca_9	ECH	1
29	1	2	Mosca_15	ECH	2
29	1	2	Mosca_15	ECH	1
29	1	2	Apis	TVUH	3
29	1	2	Bruchidius_1	EFL	2
29	2	2	Apis	TVUF	2
29	2	2	Apis	TVUH	2
29	3	2	Empididae	TVUH	1
29	3	2	Apis	TVUH	4
29	3	2	Apis	TVUF	1
29	3	2	Empididae	TVUF	2
29	4	2	Pseudophilotes_panoptes	TVUH	1
29	4	2	Apis	TVUH	1
29	4	2	Nomada_flavoguttata	TVUF	1
29	4	2	Bruchidius_1	EFL	1
29	4	2	Andrena_djelfensis	HOE	1
29	4	2	Hylaeus_hyalinatus	TVUF	1
29	1	3	Apis	TVUF	3
29	1	3	Mosca_14	ECH	1
29	1	3	Mosca_15	ECH	1
29	1	3	Andrena_djelfensis	EFL	1
29	2	3	Pseudophilotes_panoptes	TVUF	1
29	3	3	Andrena_djelfensis	EFL	1
29	3	3	Butterfly	TVUH	1
29	3	3	Apis	TVUH	1
29	4	3	Apis	TVUH	5
29	4	3	Apis	TVUF	1
29	4	3	Apis	TVUF	1
29	4	3	Empididae	HOE	1
30	1	1	Apis	ROF	1
